,algo,env_id,seed,episode_index,episodic_return,episode_length,max_episode_steps,duration_rate,weights
22264,sac,Pusher-v5,3,64,-35.78294164192562,100,100,1.0,baseline
22265,sac,Pusher-v5,3,65,-32.53841115718256,100,100,1.0,baseline
22266,sac,Pusher-v5,3,66,-31.65653908540183,100,100,1.0,baseline
22267,sac,Pusher-v5,3,67,-32.58909220571605,100,100,1.0,baseline
22268,sac,Pusher-v5,3,68,-33.977976616451315,100,100,1.0,baseline
22269,sac,Pusher-v5,3,69,-36.00721130772357,100,100,1.0,baseline
22270,sac,Pusher-v5,3,70,-32.378833768793825,100,100,1.0,baseline
22271,sac,Pusher-v5,3,71,-43.146361503876,100,100,1.0,baseline
22272,sac,Pusher-v5,3,72,-40.91160641697184,100,100,1.0,baseline
22273,sac,Pusher-v5,3,73,-35.859121786941536,100,100,1.0,baseline
22274,sac,Pusher-v5,3,74,-35.85177382813375,100,100,1.0,baseline
22275,sac,Pusher-v5,3,75,-33.983249327565154,100,100,1.0,baseline
22276,sac,Pusher-v5,3,76,-34.93963273350802,100,100,1.0,baseline
22277,sac,Pusher-v5,3,77,-35.19540061858228,100,100,1.0,baseline
22278,sac,Pusher-v5,3,78,-33.06988024153794,100,100,1.0,baseline
22279,sac,Pusher-v5,3,79,-38.276126274217326,100,100,1.0,baseline
22280,sac,Pusher-v5,3,80,-47.5055634192216,100,100,1.0,baseline
22281,sac,Pusher-v5,3,81,-31.6733786345831,100,100,1.0,baseline
22282,sac,Pusher-v5,3,82,-43.01928810930391,100,100,1.0,baseline
22283,sac,Pusher-v5,3,83,-32.084253611187386,100,100,1.0,baseline
22284,sac,Pusher-v5,3,84,-29.505802250272765,100,100,1.0,baseline
22285,sac,Pusher-v5,3,85,-36.06614394523503,100,100,1.0,baseline
22286,sac,Pusher-v5,3,86,-34.91194336486354,100,100,1.0,baseline
22287,sac,Pusher-v5,3,87,-32.440011503040296,100,100,1.0,baseline
22288,sac,Pusher-v5,3,88,-34.66308266226052,100,100,1.0,baseline
22289,sac,Pusher-v5,3,89,-34.50600494146846,100,100,1.0,baseline
22290,sac,Pusher-v5,3,90,-34.40139662110478,100,100,1.0,baseline
22291,sac,Pusher-v5,3,91,-36.90904249924773,100,100,1.0,baseline
22292,sac,Pusher-v5,3,92,-34.108206229338975,100,100,1.0,baseline
22293,sac,Pusher-v5,3,93,-40.49921972429943,100,100,1.0,baseline
22294,sac,Pusher-v5,3,94,-37.96249132691539,100,100,1.0,baseline
22295,sac,Pusher-v5,3,95,-42.2450548449987,100,100,1.0,baseline
22296,sac,Pusher-v5,3,96,-36.308151071392935,100,100,1.0,baseline
22297,sac,Pusher-v5,3,97,-47.52659426769511,100,100,1.0,baseline
22298,sac,Pusher-v5,3,98,-34.96256449785515,100,100,1.0,baseline
22299,sac,Pusher-v5,3,99,-37.9751309959948,100,100,1.0,baseline
22300,sac,Pusher-v5,4,0,-29.204508268144824,100,100,1.0,baseline
22301,sac,Pusher-v5,4,1,-39.82889407803605,100,100,1.0,baseline
22302,sac,Pusher-v5,4,2,-31.956765482817328,100,100,1.0,baseline
22303,sac,Pusher-v5,4,3,-30.17543479887156,100,100,1.0,baseline
22304,sac,Pusher-v5,4,4,-36.46056577797532,100,100,1.0,baseline
22305,sac,Pusher-v5,4,5,-29.09372265602158,100,100,1.0,baseline
22306,sac,Pusher-v5,4,6,-32.836601243193954,100,100,1.0,baseline
22307,sac,Pusher-v5,4,7,-36.83179385318859,100,100,1.0,baseline
22308,sac,Pusher-v5,4,8,-35.14955169937981,100,100,1.0,baseline
22309,sac,Pusher-v5,4,9,-37.78182756362082,100,100,1.0,baseline
22310,sac,Pusher-v5,4,10,-32.94339090067525,100,100,1.0,baseline
22311,sac,Pusher-v5,4,11,-40.11401203323694,100,100,1.0,baseline
22312,sac,Pusher-v5,4,12,-38.50164505871631,100,100,1.0,baseline
22313,sac,Pusher-v5,4,13,-34.25005531871541,100,100,1.0,baseline
22314,sac,Pusher-v5,4,14,-29.396783981075195,100,100,1.0,baseline
22315,sac,Pusher-v5,4,15,-33.01605759456272,100,100,1.0,baseline
22316,sac,Pusher-v5,4,16,-32.06295055517445,100,100,1.0,baseline
22317,sac,Pusher-v5,4,17,-31.446205843631176,100,100,1.0,baseline
22318,sac,Pusher-v5,4,18,-35.49183278569223,100,100,1.0,baseline
22319,sac,Pusher-v5,4,19,-41.85709133382447,100,100,1.0,baseline
22320,sac,Pusher-v5,4,20,-31.480408093229176,100,100,1.0,baseline
22321,sac,Pusher-v5,4,21,-44.058984536470405,100,100,1.0,baseline
22322,sac,Pusher-v5,4,22,-29.933624509762605,100,100,1.0,baseline
22323,sac,Pusher-v5,4,23,-38.28821791192957,100,100,1.0,baseline
22324,sac,Pusher-v5,4,24,-34.971381608347166,100,100,1.0,baseline
22325,sac,Pusher-v5,4,25,-39.661022643240415,100,100,1.0,baseline
22326,sac,Pusher-v5,4,26,-33.30613347260159,100,100,1.0,baseline
22327,sac,Pusher-v5,4,27,-33.93324352782891,100,100,1.0,baseline
22328,sac,Pusher-v5,4,28,-35.94959830381141,100,100,1.0,baseline
22329,sac,Pusher-v5,4,29,-34.0102994463601,100,100,1.0,baseline
22330,sac,Pusher-v5,4,30,-37.69910267663067,100,100,1.0,baseline
22331,sac,Pusher-v5,4,31,-30.961406633047005,100,100,1.0,baseline
22332,sac,Pusher-v5,4,32,-34.846045698837415,100,100,1.0,baseline
22333,sac,Pusher-v5,4,33,-36.92613099661913,100,100,1.0,baseline
22334,sac,Pusher-v5,4,34,-29.37990005591556,100,100,1.0,baseline
22335,sac,Pusher-v5,4,35,-37.71056121805925,100,100,1.0,baseline
22336,sac,Pusher-v5,4,36,-35.12823310759322,100,100,1.0,baseline
22337,sac,Pusher-v5,4,37,-33.94699494315291,100,100,1.0,baseline
22338,sac,Pusher-v5,4,38,-38.9336918151053,100,100,1.0,baseline
22339,sac,Pusher-v5,4,39,-34.1504158135899,100,100,1.0,baseline
22340,sac,Pusher-v5,4,40,-39.11234622542619,100,100,1.0,baseline
22341,sac,Pusher-v5,4,41,-27.70874527808165,100,100,1.0,baseline
22342,sac,Pusher-v5,4,42,-32.936070574438766,100,100,1.0,baseline
22343,sac,Pusher-v5,4,43,-34.274380329918124,100,100,1.0,baseline
22344,sac,Pusher-v5,4,44,-30.178844737475597,100,100,1.0,baseline
22345,sac,Pusher-v5,4,45,-28.82184862582567,100,100,1.0,baseline
22346,sac,Pusher-v5,4,46,-33.029937199240145,100,100,1.0,baseline
22347,sac,Pusher-v5,4,47,-35.04258294249847,100,100,1.0,baseline
22348,sac,Pusher-v5,4,48,-35.351027681623755,100,100,1.0,baseline
22349,sac,Pusher-v5,4,49,-38.980439293993065,100,100,1.0,baseline
22350,sac,Pusher-v5,4,50,-33.89264006919658,100,100,1.0,baseline
22351,sac,Pusher-v5,4,51,-36.85262579739967,100,100,1.0,baseline
22352,sac,Pusher-v5,4,52,-35.767845173737626,100,100,1.0,baseline
22353,sac,Pusher-v5,4,53,-35.92490801682315,100,100,1.0,baseline
22354,sac,Pusher-v5,4,54,-31.542865908866776,100,100,1.0,baseline
22355,sac,Pusher-v5,4,55,-27.369659054563797,100,100,1.0,baseline
22356,sac,Pusher-v5,4,56,-40.78022277511954,100,100,1.0,baseline
22357,sac,Pusher-v5,4,57,-29.19130668106272,100,100,1.0,baseline
22358,sac,Pusher-v5,4,58,-30.576379845454767,100,100,1.0,baseline
22359,sac,Pusher-v5,4,59,-33.95286427554304,100,100,1.0,baseline
22360,sac,Pusher-v5,4,60,-39.97280413107693,100,100,1.0,baseline
22361,sac,Pusher-v5,4,61,-39.87012089440148,100,100,1.0,baseline
22362,sac,Pusher-v5,4,62,-38.65570407489477,100,100,1.0,baseline
22363,sac,Pusher-v5,4,63,-35.50320396026168,100,100,1.0,baseline
22364,sac,Pusher-v5,4,64,-29.3218572887616,100,100,1.0,baseline
22365,sac,Pusher-v5,4,65,-28.40406566612984,100,100,1.0,baseline
22366,sac,Pusher-v5,4,66,-29.380408498955365,100,100,1.0,baseline
22367,sac,Pusher-v5,4,67,-32.5531805277351,100,100,1.0,baseline
22368,sac,Pusher-v5,4,68,-36.79563107585241,100,100,1.0,baseline
22369,sac,Pusher-v5,4,69,-28.531162427819527,100,100,1.0,baseline
22370,sac,Pusher-v5,4,70,-38.90005870422309,100,100,1.0,baseline
22371,sac,Pusher-v5,4,71,-38.40078467435504,100,100,1.0,baseline
22372,sac,Pusher-v5,4,72,-33.08614659717274,100,100,1.0,baseline
22373,sac,Pusher-v5,4,73,-33.22085651969782,100,100,1.0,baseline
22374,sac,Pusher-v5,4,74,-32.7549836980565,100,100,1.0,baseline
22375,sac,Pusher-v5,4,75,-33.90929841465586,100,100,1.0,baseline
22376,sac,Pusher-v5,4,76,-36.01777300621718,100,100,1.0,baseline
22377,sac,Pusher-v5,4,77,-33.25599030088993,100,100,1.0,baseline
22378,sac,Pusher-v5,4,78,-38.1476080367421,100,100,1.0,baseline
22379,sac,Pusher-v5,4,79,-39.66852809673512,100,100,1.0,baseline
22380,sac,Pusher-v5,4,80,-29.098624838149224,100,100,1.0,baseline
22381,sac,Pusher-v5,4,81,-39.94884516265987,100,100,1.0,baseline
22382,sac,Pusher-v5,4,82,-29.927238745034924,100,100,1.0,baseline
22383,sac,Pusher-v5,4,83,-26.75444108524198,100,100,1.0,baseline
22384,sac,Pusher-v5,4,84,-31.46038057460604,100,100,1.0,baseline
22385,sac,Pusher-v5,4,85,-35.58073251361783,100,100,1.0,baseline
22386,sac,Pusher-v5,4,86,-29.0697021220306,100,100,1.0,baseline
22387,sac,Pusher-v5,4,87,-32.396686277044275,100,100,1.0,baseline
22388,sac,Pusher-v5,4,88,-33.139286533344695,100,100,1.0,baseline
22389,sac,Pusher-v5,4,89,-32.87484077390003,100,100,1.0,baseline
22390,sac,Pusher-v5,4,90,-30.658730199582347,100,100,1.0,baseline
22391,sac,Pusher-v5,4,91,-31.04802241211875,100,100,1.0,baseline
22392,sac,Pusher-v5,4,92,-37.96358706329303,100,100,1.0,baseline
22393,sac,Pusher-v5,4,93,-33.324959226076224,100,100,1.0,baseline
22394,sac,Pusher-v5,4,94,-40.33738814851576,100,100,1.0,baseline
22395,sac,Pusher-v5,4,95,-33.34751605514106,100,100,1.0,baseline
22396,sac,Pusher-v5,4,96,-40.27290828091272,100,100,1.0,baseline
22397,sac,Pusher-v5,4,97,-33.58482251249013,100,100,1.0,baseline
22398,sac,Pusher-v5,4,98,-35.55395139365214,100,100,1.0,baseline
22399,sac,Pusher-v5,4,99,-35.29761944866256,100,100,1.0,baseline
22400,sac,Pusher-v5,5,0,-38.81962423595972,100,100,1.0,baseline
22401,sac,Pusher-v5,5,1,-30.837737403370987,100,100,1.0,baseline
22402,sac,Pusher-v5,5,2,-30.195824779844227,100,100,1.0,baseline
22403,sac,Pusher-v5,5,3,-37.465165849187656,100,100,1.0,baseline
22404,sac,Pusher-v5,5,4,-29.665052247740203,100,100,1.0,baseline
22405,sac,Pusher-v5,5,5,-33.765498781950015,100,100,1.0,baseline
22406,sac,Pusher-v5,5,6,-36.06835839899668,100,100,1.0,baseline
22407,sac,Pusher-v5,5,7,-37.4873326893258,100,100,1.0,baseline
22408,sac,Pusher-v5,5,8,-44.953067364740605,100,100,1.0,baseline
22409,sac,Pusher-v5,5,9,-36.43852863515339,100,100,1.0,baseline
22410,sac,Pusher-v5,5,10,-39.25278640439929,100,100,1.0,baseline
22411,sac,Pusher-v5,5,11,-39.04340721112345,100,100,1.0,baseline
22412,sac,Pusher-v5,5,12,-34.53462871761897,100,100,1.0,baseline
22413,sac,Pusher-v5,5,13,-30.41043851822416,100,100,1.0,baseline
22414,sac,Pusher-v5,5,14,-33.79011532384119,100,100,1.0,baseline
22415,sac,Pusher-v5,5,15,-32.31609690542226,100,100,1.0,baseline
22416,sac,Pusher-v5,5,16,-35.21647528799697,100,100,1.0,baseline
22417,sac,Pusher-v5,5,17,-34.046718367273016,100,100,1.0,baseline
22418,sac,Pusher-v5,5,18,-42.26030295334442,100,100,1.0,baseline
22419,sac,Pusher-v5,5,19,-31.382061508233814,100,100,1.0,baseline
22420,sac,Pusher-v5,5,20,-47.79408622911454,100,100,1.0,baseline
22421,sac,Pusher-v5,5,21,-30.933455571796465,100,100,1.0,baseline
22422,sac,Pusher-v5,5,22,-38.71428902507982,100,100,1.0,baseline
22423,sac,Pusher-v5,5,23,-38.86580380716287,100,100,1.0,baseline
22424,sac,Pusher-v5,5,24,-37.82654287125325,100,100,1.0,baseline
22425,sac,Pusher-v5,5,25,-33.7382640886839,100,100,1.0,baseline
22426,sac,Pusher-v5,5,26,-40.71018959844348,100,100,1.0,baseline
22427,sac,Pusher-v5,5,27,-35.833644351191225,100,100,1.0,baseline
22428,sac,Pusher-v5,5,28,-34.1861819597172,100,100,1.0,baseline
22429,sac,Pusher-v5,5,29,-44.90449043628999,100,100,1.0,baseline
22430,sac,Pusher-v5,5,30,-30.786938675133747,100,100,1.0,baseline
22431,sac,Pusher-v5,5,31,-35.544354475740505,100,100,1.0,baseline
22432,sac,Pusher-v5,5,32,-39.6914835282494,100,100,1.0,baseline
22433,sac,Pusher-v5,5,33,-30.441072450824368,100,100,1.0,baseline
22434,sac,Pusher-v5,5,34,-38.33452389909117,100,100,1.0,baseline
22435,sac,Pusher-v5,5,35,-40.67130702829775,100,100,1.0,baseline
22436,sac,Pusher-v5,5,36,-40.022207997936505,100,100,1.0,baseline
22437,sac,Pusher-v5,5,37,-44.15719542405335,100,100,1.0,baseline
22438,sac,Pusher-v5,5,38,-36.95638116863235,100,100,1.0,baseline
22439,sac,Pusher-v5,5,39,-38.86098577826214,100,100,1.0,baseline
22440,sac,Pusher-v5,5,40,-29.176060107193564,100,100,1.0,baseline
22441,sac,Pusher-v5,5,41,-39.74395110285525,100,100,1.0,baseline
22442,sac,Pusher-v5,5,42,-35.19155849915384,100,100,1.0,baseline
22443,sac,Pusher-v5,5,43,-29.081084951665765,100,100,1.0,baseline
22444,sac,Pusher-v5,5,44,-29.46506413115583,100,100,1.0,baseline
22445,sac,Pusher-v5,5,45,-34.2035551500412,100,100,1.0,baseline
22446,sac,Pusher-v5,5,46,-37.44295260925975,100,100,1.0,baseline
22447,sac,Pusher-v5,5,47,-39.44972453833924,100,100,1.0,baseline
22448,sac,Pusher-v5,5,48,-40.42918347616267,100,100,1.0,baseline
22449,sac,Pusher-v5,5,49,-33.45181015670891,100,100,1.0,baseline
22450,sac,Pusher-v5,5,50,-38.36078706747108,100,100,1.0,baseline
22451,sac,Pusher-v5,5,51,-38.71438594396639,100,100,1.0,baseline
22452,sac,Pusher-v5,5,52,-34.66404614162964,100,100,1.0,baseline
22453,sac,Pusher-v5,5,53,-34.55273409372903,100,100,1.0,baseline
22454,sac,Pusher-v5,5,54,-28.59869170716673,100,100,1.0,baseline
22455,sac,Pusher-v5,5,55,-39.789894562881,100,100,1.0,baseline
22456,sac,Pusher-v5,5,56,-31.482760262740825,100,100,1.0,baseline
22457,sac,Pusher-v5,5,57,-29.97180474699857,100,100,1.0,baseline
22458,sac,Pusher-v5,5,58,-34.45291003406229,100,100,1.0,baseline
22459,sac,Pusher-v5,5,59,-41.93381131888871,100,100,1.0,baseline
22460,sac,Pusher-v5,5,60,-37.66530091113521,100,100,1.0,baseline
22461,sac,Pusher-v5,5,61,-37.95986241260615,100,100,1.0,baseline
22462,sac,Pusher-v5,5,62,-35.8535515772171,100,100,1.0,baseline
22463,sac,Pusher-v5,5,63,-30.87610024447489,100,100,1.0,baseline
22464,sac,Pusher-v5,5,64,-30.761724518994733,100,100,1.0,baseline
22465,sac,Pusher-v5,5,65,-30.87094490674904,100,100,1.0,baseline
22466,sac,Pusher-v5,5,66,-32.88701752513464,100,100,1.0,baseline
22467,sac,Pusher-v5,5,67,-41.12000769952923,100,100,1.0,baseline
22468,sac,Pusher-v5,5,68,-29.20915083226893,100,100,1.0,baseline
22469,sac,Pusher-v5,5,69,-41.91163175051044,100,100,1.0,baseline
22470,sac,Pusher-v5,5,70,-38.5830001300659,100,100,1.0,baseline
22471,sac,Pusher-v5,5,71,-33.64833346484825,100,100,1.0,baseline
22472,sac,Pusher-v5,5,72,-34.56908080707808,100,100,1.0,baseline
22473,sac,Pusher-v5,5,73,-33.24391139954116,100,100,1.0,baseline
22474,sac,Pusher-v5,5,74,-40.42305469920778,100,100,1.0,baseline
22475,sac,Pusher-v5,5,75,-38.86555991389231,100,100,1.0,baseline
22476,sac,Pusher-v5,5,76,-31.910763679425333,100,100,1.0,baseline
22477,sac,Pusher-v5,5,77,-39.66480451330984,100,100,1.0,baseline
22478,sac,Pusher-v5,5,78,-39.51100224552629,100,100,1.0,baseline
22479,sac,Pusher-v5,5,79,-28.746424317916595,100,100,1.0,baseline
22480,sac,Pusher-v5,5,80,-37.60033944513737,100,100,1.0,baseline
22481,sac,Pusher-v5,5,81,-32.38806693518844,100,100,1.0,baseline
22482,sac,Pusher-v5,5,82,-28.028993002358384,100,100,1.0,baseline
22483,sac,Pusher-v5,5,83,-35.36770925089706,100,100,1.0,baseline
22484,sac,Pusher-v5,5,84,-38.975589080962486,100,100,1.0,baseline
22485,sac,Pusher-v5,5,85,-30.43063314972816,100,100,1.0,baseline
22486,sac,Pusher-v5,5,86,-34.854207298410174,100,100,1.0,baseline
22487,sac,Pusher-v5,5,87,-35.552603187012224,100,100,1.0,baseline
22488,sac,Pusher-v5,5,88,-36.43020473342501,100,100,1.0,baseline
22489,sac,Pusher-v5,5,89,-35.49173620852719,100,100,1.0,baseline
22490,sac,Pusher-v5,5,90,-31.819750374539915,100,100,1.0,baseline
22491,sac,Pusher-v5,5,91,-44.560587365277605,100,100,1.0,baseline
22492,sac,Pusher-v5,5,92,-34.02079223800995,100,100,1.0,baseline
22493,sac,Pusher-v5,5,93,-42.35236695372036,100,100,1.0,baseline
22494,sac,Pusher-v5,5,94,-34.02763389519535,100,100,1.0,baseline
22495,sac,Pusher-v5,5,95,-39.99971883711696,100,100,1.0,baseline
22496,sac,Pusher-v5,5,96,-35.33846333121595,100,100,1.0,baseline
22497,sac,Pusher-v5,5,97,-35.60541971187831,100,100,1.0,baseline
22498,sac,Pusher-v5,5,98,-34.63458585176072,100,100,1.0,baseline
22499,sac,Pusher-v5,5,99,-39.28463247509112,100,100,1.0,baseline
22500,sac,Pusher-v5,6,0,-31.711143284632804,100,100,1.0,baseline
22501,sac,Pusher-v5,6,1,-30.20733367606489,100,100,1.0,baseline
22502,sac,Pusher-v5,6,2,-34.108995929250305,100,100,1.0,baseline
22503,sac,Pusher-v5,6,3,-30.81189011796049,100,100,1.0,baseline
22504,sac,Pusher-v5,6,4,-32.983253985085405,100,100,1.0,baseline
22505,sac,Pusher-v5,6,5,-38.677353971016586,100,100,1.0,baseline
22506,sac,Pusher-v5,6,6,-35.39829188431319,100,100,1.0,baseline
22507,sac,Pusher-v5,6,7,-41.180479799055725,100,100,1.0,baseline
22508,sac,Pusher-v5,6,8,-32.96748076342602,100,100,1.0,baseline
22509,sac,Pusher-v5,6,9,-38.46945415207233,100,100,1.0,baseline
22510,sac,Pusher-v5,6,10,-39.82351126031849,100,100,1.0,baseline
22511,sac,Pusher-v5,6,11,-35.74796206901495,100,100,1.0,baseline
22512,sac,Pusher-v5,6,12,-28.43883267598671,100,100,1.0,baseline
22513,sac,Pusher-v5,6,13,-30.84836139823473,100,100,1.0,baseline
22514,sac,Pusher-v5,6,14,-32.20644864721077,100,100,1.0,baseline
22515,sac,Pusher-v5,6,15,-31.749758485615388,100,100,1.0,baseline
22516,sac,Pusher-v5,6,16,-33.45407509590925,100,100,1.0,baseline
22517,sac,Pusher-v5,6,17,-43.39583119955009,100,100,1.0,baseline
22518,sac,Pusher-v5,6,18,-32.365640060832106,100,100,1.0,baseline
22519,sac,Pusher-v5,6,19,-44.95896376801369,100,100,1.0,baseline
22520,sac,Pusher-v5,6,20,-29.89396716495829,100,100,1.0,baseline
22521,sac,Pusher-v5,6,21,-39.872825375062405,100,100,1.0,baseline
22522,sac,Pusher-v5,6,22,-34.15578965664478,100,100,1.0,baseline
22523,sac,Pusher-v5,6,23,-40.76480137120503,100,100,1.0,baseline
22524,sac,Pusher-v5,6,24,-33.15370409497611,100,100,1.0,baseline
22525,sac,Pusher-v5,6,25,-34.65771706706236,100,100,1.0,baseline
22526,sac,Pusher-v5,6,26,-36.21541720819259,100,100,1.0,baseline
22527,sac,Pusher-v5,6,27,-35.057357017317806,100,100,1.0,baseline
22528,sac,Pusher-v5,6,28,-44.03266489701041,100,100,1.0,baseline
22529,sac,Pusher-v5,6,29,-31.66806802741969,100,100,1.0,baseline
22530,sac,Pusher-v5,6,30,-37.42734237982852,100,100,1.0,baseline
22531,sac,Pusher-v5,6,31,-37.51783196014882,100,100,1.0,baseline
22532,sac,Pusher-v5,6,32,-29.57448113319437,100,100,1.0,baseline
22533,sac,Pusher-v5,6,33,-39.95271521910265,100,100,1.0,baseline
22534,sac,Pusher-v5,6,34,-34.631857119358266,100,100,1.0,baseline
22535,sac,Pusher-v5,6,35,-37.464136414922905,100,100,1.0,baseline
22536,sac,Pusher-v5,6,36,-40.69192386949736,100,100,1.0,baseline
22537,sac,Pusher-v5,6,37,-33.67077703070597,100,100,1.0,baseline
22538,sac,Pusher-v5,6,38,-41.305591103368016,100,100,1.0,baseline
22539,sac,Pusher-v5,6,39,-27.4182018474301,100,100,1.0,baseline
22540,sac,Pusher-v5,6,40,-33.11480670432533,100,100,1.0,baseline
22541,sac,Pusher-v5,6,41,-34.46372689506889,100,100,1.0,baseline
22542,sac,Pusher-v5,6,42,-27.68921086519735,100,100,1.0,baseline
22543,sac,Pusher-v5,6,43,-28.012808434402007,100,100,1.0,baseline
22544,sac,Pusher-v5,6,44,-31.3521831119168,100,100,1.0,baseline
22545,sac,Pusher-v5,6,45,-37.76056606412883,100,100,1.0,baseline
22546,sac,Pusher-v5,6,46,-36.4885675570864,100,100,1.0,baseline
22547,sac,Pusher-v5,6,47,-39.02266655677373,100,100,1.0,baseline
22548,sac,Pusher-v5,6,48,-32.44327491236233,100,100,1.0,baseline
22549,sac,Pusher-v5,6,49,-38.396733930949445,100,100,1.0,baseline
22550,sac,Pusher-v5,6,50,-34.52340073988804,100,100,1.0,baseline
22551,sac,Pusher-v5,6,51,-34.25741669566403,100,100,1.0,baseline
22552,sac,Pusher-v5,6,52,-32.737513432817494,100,100,1.0,baseline
22553,sac,Pusher-v5,6,53,-28.3433384827231,100,100,1.0,baseline
22554,sac,Pusher-v5,6,54,-39.392791949830965,100,100,1.0,baseline
22555,sac,Pusher-v5,6,55,-29.28769750861929,100,100,1.0,baseline
22556,sac,Pusher-v5,6,56,-31.11350100814953,100,100,1.0,baseline
22557,sac,Pusher-v5,6,57,-32.62185278569828,100,100,1.0,baseline
22558,sac,Pusher-v5,6,58,-42.13327571349396,100,100,1.0,baseline
22559,sac,Pusher-v5,6,59,-40.8420111929788,100,100,1.0,baseline
22560,sac,Pusher-v5,6,60,-35.84238182239334,100,100,1.0,baseline
22561,sac,Pusher-v5,6,61,-34.94178909554046,100,100,1.0,baseline
22562,sac,Pusher-v5,6,62,-29.32541211727872,100,100,1.0,baseline
22563,sac,Pusher-v5,6,63,-27.950165979849025,100,100,1.0,baseline
22564,sac,Pusher-v5,6,64,-29.098481847983827,100,100,1.0,baseline
22565,sac,Pusher-v5,6,65,-31.99602976657474,100,100,1.0,baseline
22566,sac,Pusher-v5,6,66,-35.055419129611955,100,100,1.0,baseline
22567,sac,Pusher-v5,6,67,-28.23579648674257,100,100,1.0,baseline
22568,sac,Pusher-v5,6,68,-39.69775792599803,100,100,1.0,baseline
22569,sac,Pusher-v5,6,69,-38.400568747796,100,100,1.0,baseline
22570,sac,Pusher-v5,6,70,-34.298101064016144,100,100,1.0,baseline
22571,sac,Pusher-v5,6,71,-34.38472936692681,100,100,1.0,baseline
22572,sac,Pusher-v5,6,72,-31.067729776768545,100,100,1.0,baseline
22573,sac,Pusher-v5,6,73,-34.04239632645648,100,100,1.0,baseline
22574,sac,Pusher-v5,6,74,-34.37826739173731,100,100,1.0,baseline
22575,sac,Pusher-v5,6,75,-31.66898562289608,100,100,1.0,baseline
22576,sac,Pusher-v5,6,76,-37.98388771150013,100,100,1.0,baseline
22577,sac,Pusher-v5,6,77,-39.47976660744281,100,100,1.0,baseline
22578,sac,Pusher-v5,6,78,-29.843121599306,100,100,1.0,baseline
22579,sac,Pusher-v5,6,79,-40.62137998800777,100,100,1.0,baseline
22580,sac,Pusher-v5,6,80,-29.97204745531364,100,100,1.0,baseline
22581,sac,Pusher-v5,6,81,-26.360840429336477,100,100,1.0,baseline
22582,sac,Pusher-v5,6,82,-32.81838127395211,100,100,1.0,baseline
22583,sac,Pusher-v5,6,83,-34.446721589927826,100,100,1.0,baseline
22584,sac,Pusher-v5,6,84,-28.611725831463545,100,100,1.0,baseline
22585,sac,Pusher-v5,6,85,-33.64158375368991,100,100,1.0,baseline
22586,sac,Pusher-v5,6,86,-33.33116909815649,100,100,1.0,baseline
22587,sac,Pusher-v5,6,87,-33.19084221129351,100,100,1.0,baseline
22588,sac,Pusher-v5,6,88,-31.760047795934938,100,100,1.0,baseline
22589,sac,Pusher-v5,6,89,-30.576251868162107,100,100,1.0,baseline
22590,sac,Pusher-v5,6,90,-40.93484026890935,100,100,1.0,baseline
22591,sac,Pusher-v5,6,91,-31.668687679387777,100,100,1.0,baseline
22592,sac,Pusher-v5,6,92,-41.82853058327274,100,100,1.0,baseline
22593,sac,Pusher-v5,6,93,-30.794755265236777,100,100,1.0,baseline
22594,sac,Pusher-v5,6,94,-39.26382279589235,100,100,1.0,baseline
22595,sac,Pusher-v5,6,95,-33.488474315795635,100,100,1.0,baseline
22596,sac,Pusher-v5,6,96,-35.9781275317984,100,100,1.0,baseline
22597,sac,Pusher-v5,6,97,-36.17296331253059,100,100,1.0,baseline
22598,sac,Pusher-v5,6,98,-39.94603752014571,100,100,1.0,baseline
22599,sac,Pusher-v5,6,99,-33.83569990652909,100,100,1.0,baseline
22600,sac,Pusher-v5,7,0,-29.802103287593432,100,100,1.0,baseline
22601,sac,Pusher-v5,7,1,-37.71601653233247,100,100,1.0,baseline
22602,sac,Pusher-v5,7,2,-30.59185031294553,100,100,1.0,baseline
22603,sac,Pusher-v5,7,3,-33.367506667255306,100,100,1.0,baseline
22604,sac,Pusher-v5,7,4,-35.62540466720687,100,100,1.0,baseline
22605,sac,Pusher-v5,7,5,-38.60769329986832,100,100,1.0,baseline
22606,sac,Pusher-v5,7,6,-42.06198238545446,100,100,1.0,baseline
22607,sac,Pusher-v5,7,7,-34.241818121602265,100,100,1.0,baseline
22608,sac,Pusher-v5,7,8,-41.23183467951717,100,100,1.0,baseline
22609,sac,Pusher-v5,7,9,-39.06077416948365,100,100,1.0,baseline
22610,sac,Pusher-v5,7,10,-35.16289122775204,100,100,1.0,baseline
22611,sac,Pusher-v5,7,11,-28.658277132573545,100,100,1.0,baseline
22612,sac,Pusher-v5,7,12,-33.68357291460817,100,100,1.0,baseline
22613,sac,Pusher-v5,7,13,-32.754811747273344,100,100,1.0,baseline
22614,sac,Pusher-v5,7,14,-32.86066757592832,100,100,1.0,baseline
22615,sac,Pusher-v5,7,15,-33.36959301380952,100,100,1.0,baseline
22616,sac,Pusher-v5,7,16,-44.98311060278385,100,100,1.0,baseline
22617,sac,Pusher-v5,7,17,-31.462920380595524,100,100,1.0,baseline
22618,sac,Pusher-v5,7,18,-48.03309920229558,100,100,1.0,baseline
22619,sac,Pusher-v5,7,19,-29.494410342904192,100,100,1.0,baseline
22620,sac,Pusher-v5,7,20,-38.51110923700192,100,100,1.0,baseline
